x,y,Dist_400,Gini_count_group_400,Mean_count_group_400,Med_count_group_400,N_400,N_local,N_r800,Nv_count_group_400,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
650,2950,412.3105626,0.4095623848,1.53030303,1,462,12,1517,462,0.170995671,0.1621621622,79,246
650,3050,400,0.3850457103,1.669154229,1,402,12,1517,402,0.1815920398,0.159525379,73,242
650,3150,412.3105626,0.4141941162,1.720620843,1,451,6,1517,451,0.1906873614,0.1588661833,86,241
650,3250,412.3105626,0.4262293139,1.644591611,2,453,9,1487,453,0.1832229581,0.1654337592,83,246
650,3350,400,0.3817349078,1.617073171,2,410,14,1441,410,0.1780487805,0.1665510062,73,240
650,3450,412.3105626,0.3881981923,1.485714286,1,455,10,1362,455,0.1758241758,0.1644640235,80,224
650,3550,412.3105626,0.4174055418,1.372146119,1,438,7,1251,438,0.1666666667,0.1622701839,73,203
650,3650,412.3105626,0.4114653675,1.370892019,1,426,14,1154,426,0.161971831,0.1663778163,69,192
650,3750,447.2135955,0.42070255,1.292517007,1,441,9,1033,441,0.156462585,0.1684414327,69,174
650,3850,500,0.4151109025,1.286052009,1,423,8,922,423,0.1560283688,0.1637744035,66,151
650,3950,538.5164807,0.4514819167,1.34057971,1,414,8,820,414,0.1570048309,0.1634146341,65,134
750,50,538.5164807,0.3882955477,1.245238095,1,420,6,826,420,0.15,0.1513317191,63,125
750,150,500,0.3718658148,1.350220264,1,454,8,950,454,0.1563876652,0.1547368421,71,147
750,250,424.2640687,0.3885591628,1.226600985,1,406,7,1074,406,0.145320197,0.1582867784,59,170
750,350,412.3105626,0.4110071301,1.242352941,1,425,9,1196,425,0.1482352941,0.1588628763,63,190
750,450,412.3105626,0.3696594315,1.32967033,1,455,5,1305,455,0.156043956,0.1555555556,71,203
750,550,412.3105626,0.3831121307,1.378854626,1,454,7,1427,454,0.1563876652,0.1576734408,71,225
750,650,412.3105626,0.4250360595,1.308219178,1,438,10,1501,438,0.1529680365,0.1578947368,67,237
750,750,412.3105626,0.4519288109,1.400911162,1,439,5,1550,439,0.1548974943,0.1606451613,68,249
750,850,412.3105626,0.4994350364,1.437357631,1,439,9,1571,439,0.1617312073,0.1616804583,71,254
750,950,412.3105626,0.4910716692,1.485458613,1,447,5,1579,447,0.1565995526,0.1557948068,70,246
750,1050,412.3105626,0.4993162049,1.585365854,1,451,6,1576,451,0.1640798226,0.154822335,74,244
750,1150,412.3105626,0.4855130504,1.671806167,1,454,6,1567,454,0.1718061674,0.1557115507,78,244
750,1250,412.3105626,0.457929794,1.718681319,2,455,10,1544,455,0.1802197802,0.1515544041,82,234
750,1350,412.3105626,0.4784789624,1.66367713,1,446,6,1568,446,0.1771300448,0.15625,79,245
750,1450,400,0.510766216,1.555555556,1,405,9,1548,405,0.162962963,0.1543927649,66,239
750,1550,412.3105626,0.5090325451,1.486956522,1,460,8,1554,460,0.1586956522,0.1531531532,73,238
750,1650,412.3105626,0.4651358025,1.3,1,450,9,1556,450,0.1533333333,0.1561696658,69,243
750,1750,412.3105626,0.4337660334,1.427293065,1,447,5,1570,447,0.1677852349,0.1573248408,75,247
750,1850,412.3105626,0.4174056034,1.368191721,1,459,10,1560,459,0.1568627451,0.1557692308,72,243
750,1950,400,0.3952689166,1.319201995,1,401,10,1562,401,0.1496259352,0.1594110115,60,249
750,2050,412.3105626,0.4213538839,1.265263158,1,475,7,1560,475,0.1410526316,0.1596153846,67,249
750,2150,412.3105626,0.4482593202,1.263157895,1,456,15,1553,456,0.1469298246,0.1603348358,67,249
750,2250,400,0.4222627588,1.451219512,1,410,7,1551,410,0.1634146341,0.1669890393,67,259
750,2350,412.3105626,0.4432675353,1.517241379,1,464,7,1568,464,0.1724137931,0.1645408163,80,258
750,2450,400,0.4769265233,1.395,1,400,7,1564,400,0.155,0.165601023,62,259
750,2550,400,0.4320310335,1.571072319,1,401,9,1593,401,0.1695760599,0.1650973007,68,263
750,2650,412.3105626,0.4760721248,1.381578947,1,456,8,1604,456,0.1557017544,0.1633416459,71,262
750,2750,412.3105626,0.4903621854,1.248275862,1,435,8,1598,435,0.1540229885,0.1708385482,67,273
750,2850,412.3105626,0.4226677745,1.540659341,1,455,5,1593,455,0.178021978,0.1632140615,81,260
750,2950,412.3105626,0.4172879796,1.658064516,1,465,6,1607,465,0.1784946237,0.1642812694,83,264
750,3050,412.3105626,0.4082206739,1.69047619,1,462,8,1595,462,0.1861471861,0.1692789969,86,270
750,3150,412.3105626,0.4098957165,1.723076923,2,455,6,1577,455,0.1912087912,0.170577045,87,269
750,3250,412.3105626,0.3812379029,1.751072961,2,466,12,1549,466,0.1909871245,0.1704325371,89,264
750,3350,400,0.3912661847,1.712530713,2,407,8,1505,407,0.1867321867,0.1740863787,76,262
750,3450,412.3105626,0.4041844181,1.602972399,2,471,7,1417,471,0.178343949,0.1721947777,84,244
750,3550,400,0.4113953801,1.610294118,1,408,5,1298,408,0.1789215686,0.1741140216,73,226
750,3650,412.3105626,0.4629664325,1.405152225,1,427,11,1197,427,0.1569086651,0.1670843776,67,200
750,3750,447.2135955,0.4687568985,1.412803532,1,453,8,1089,453,0.1567328918,0.1698806244,71,185
750,3850,500,0.4767249104,1.435185185,1,432,10,963,432,0.1597222222,0.1713395639,69,165
750,3950,538.5164807,0.4408791953,1.393364929,1,422,6,843,422,0.163507109,0.1696322657,69,143
850,50,538.5164807,0.3769341703,1.330166271,1,421,10,842,421,0.1591448931,0.1543942993,67,130
850,150,500,0.3819579519,1.464530892,1,437,5,963,437,0.1670480549,0.1557632399,73,150
850,250,424.2640687,0.3697062549,1.456097561,1,410,10,1095,410,0.1707317073,0.1552511416,70,170
850,350,412.3105626,0.3815561398,1.511682243,1,428,4,1224,428,0.1752336449,0.1568627451,75,192
850,450,412.3105626,0.3644867699,1.50212766,1,470,10,1316,470,0.1680851064,0.1626139818,79,214
850,550,412.3105626,0.4097787675,1.496703297,1,455,3,1430,455,0.1626373626,0.1636363636,74,234
850,650,412.3105626,0.3852298244,1.5,1,444,4,1508,444,0.1734234234,0.1651193634,77,249
850,750,412.3105626,0.4059803663,1.460648148,1,432,5,1559,432,0.1736111111,0.1667735728,75,260
850,850,412.3105626,0.4527907386,1.594235033,1,451,12,1579,451,0.1729490022,0.1640278657,78,259
850,950,412.3105626,0.4994039777,1.585812357,1,437,16,1583,437,0.171624714,0.1617182565,75,256
850,1050,412.3105626,0.4638135913,1.722595078,1,447,7,1590,447,0.1856823266,0.1685534591,83,268
850,1150,412.3105626,0.4775481484,1.650900901,1,444,10,1569,444,0.1801801802,0.17208413,80,270
850,1250,412.3105626,0.4318209864,1.777041943,2,453,9,1555,453,0.1920529801,0.168488746,87,262
850,1350,400,0.4548571468,1.788557214,2,402,5,1570,402,0.1865671642,0.1687898089,75,265
850,1450,400,0.4604175013,1.712871287,1,404,9,1567,404,0.1782178218,0.1608168475,72,252
850,1550,400,0.4476178598,1.514354067,1,418,8,1589,418,0.1650717703,0.1611076149,69,256
850,1650,412.3105626,0.4345193083,1.474137931,1,464,11,1581,464,0.1681034483,0.1606578115,78,254
850,1750,412.3105626,0.4400279906,1.396436526,1,449,7,1573,449,0.1625835189,0.1633820725,73,257
850,1850,400,0.4216919999,1.398533007,1,409,13,1576,409,0.1564792176,0.1656091371,64,261
850,1950,400,0.375635678,1.373464373,1,407,8,1567,407,0.1547911548,0.1716656031,63,269
850,2050,400,0.4139305919,1.380835381,1,407,7,1572,407,0.1547911548,0.1711195929,63,269
850,2150,400,0.4175342798,1.470731707,1,410,5,1568,410,0.1634146341,0.1721938776,67,270
850,2250,400,0.4484013162,1.416464891,1,413,8,1562,413,0.1573849879,0.166453265,65,260
850,2350,400,0.4328209997,1.496350365,1,411,7,1570,411,0.1703163017,0.1687898089,70,265
850,2450,400,0.4309498205,1.592771084,1,415,13,1610,415,0.1759036145,0.1739130435,73,280
850,2550,412.3105626,0.4330747532,1.541304348,1,460,10,1618,460,0.1760869565,0.1786155748,81,289
850,2650,412.3105626,0.4632328331,1.462389381,1,452,7,1634,452,0.1681415929,0.170746634,76,279
850,2750,412.3105626,0.4320777344,1.534521158,1,449,13,1641,449,0.1781737194,0.1779402803,80,292
850,2850,412.3105626,0.4145733652,1.640350877,2,456,6,1625,456,0.1842105263,0.1796923077,84,292
850,2950,412.3105626,0.4007215995,1.719912473,2,457,3,1619,457,0.1925601751,0.1735639284,88,281
850,3050,400,0.3947164738,1.769607843,2,408,8,1611,408,0.1887254902,0.1762880199,77,284
850,3150,400,0.3800928998,1.739659367,2,411,5,1601,411,0.1849148418,0.1773891318,76,284
850,3250,400,0.397940817,1.662531017,2,403,9,1583,403,0.1811414392,0.176879343,73,280
850,3350,400,0.3914309259,1.842615012,2,413,5,1513,413,0.1937046005,0.181097158,80,274
850,3450,400,0.4050687015,1.786729858,2,422,11,1406,422,0.1872037915,0.1813655761,79,255
850,3550,400,0.4277400995,1.568965517,1,406,7,1313,406,0.1724137931,0.1805026657,70,237
850,3650,412.3105626,0.4328523937,1.537414966,1,441,7,1208,441,0.1723356009,0.1796357616,76,217
850,3750,424.2640687,0.4599876033,1.5125,1,400,5,1082,400,0.17,0.1802218115,68,195
850,3850,500,0.4507547865,1.571759259,1,432,6,963,432,0.1782407407,0.1765316719,77,170
850,3950,538.5164807,0.424476423,1.68372093,1,430,6,853,430,0.188372093,0.1793669402,81,153
950,50,509.9019514,0.4076166667,1.5,1,400,6,847,400,0.1725,0.160566706,69,136
950,150,500,0.3925918325,1.489841986,1,443,4,973,443,0.1693002257,0.1562178828,75,152
950,250,424.2640687,0.3984813813,1.514492754,1,414,8,1096,414,0.1690821256,0.1569343066,70,172
950,350,400,0.3798606723,1.598014888,1,403,8,1213,403,0.1786600496,0.1665292663,72,202
950,450,412.3105626,0.3977124355,1.484513274,1,452,10,1327,452,0.1703539823,0.1725697061,77,229
950,550,412.3105626,0.3755402387,1.698689956,1,458,5,1446,458,0.1877729258,0.1749654219,86,253
950,650,412.3105626,0.3754040627,1.72688172,1,465,6,1514,465,0.1870967742,0.1756935271,87,266
950,750,412.3105626,0.372748227,1.671111111,1,450,5,1563,450,0.1888888889,0.1746641075,85,273
950,850,412.3105626,0.4253615447,1.643015521,1,451,5,1585,451,0.1796008869,0.1722397476,81,273
950,950,412.3105626,0.4289664584,1.852941176,2,442,8,1585,442,0.2036199095,0.1753943218,90,278
950,1050,412.3105626,0.4501179874,1.735632184,2,435,8,1588,435,0.1954022989,0.1763224181,85,280
950,1150,412.3105626,0.4365402199,1.746606335,1,442,6,1585,442,0.1968325792,0.1791798107,87,284
950,1250,412.3105626,0.4721077432,1.647450111,1,451,14,1566,451,0.1818181818,0.1794380587,82,281
950,1350,412.3105626,0.453692484,1.694623656,1,465,8,1574,465,0.1827956989,0.1797966963,85,283
950,1450,400,0.4052526132,1.435,1,400,8,1585,400,0.16,0.1791798107,64,284
950,1550,400,0.4246692821,1.525547445,1,411,9,1588,411,0.1654501217,0.1744332494,68,277
950,1650,400,0.4183048375,1.468292683,1,410,7,1561,410,0.1634146341,0.1723254324,67,269
950,1750,400,0.4060265137,1.442822384,1,411,13,1559,411,0.1654501217,0.1751122514,68,273
950,1850,412.3105626,0.385503296,1.458598726,1,471,5,1594,471,0.1656050955,0.1744040151,78,278
950,1950,400,0.3477352492,1.47654321,1,405,14,1571,405,0.1679012346,0.1763208148,68,277
950,2050,400,0.3857077475,1.460199005,1,402,7,1591,402,0.1641791045,0.179132621,66,285
950,2150,400,0.4342490587,1.422535211,1,426,8,1586,426,0.1525821596,0.1796973518,65,285
950,2250,400,0.4200184715,1.431924883,1,426,9,1585,426,0.1596244131,0.1760252366,68,279
950,2350,400,0.4274883015,1.429577465,1,426,11,1581,426,0.161971831,0.1701454775,69,269
950,2450,400,0.4352480566,1.534939759,1,415,6,1612,415,0.1759036145,0.1767990074,73,285
950,2550,400,0.4311248013,1.5725,1,400,7,1623,400,0.185,0.1842267406,74,299
950,2650,412.3105626,0.4264743036,1.519101124,1,445,10,1635,445,0.1820224719,0.1828746177,81,299
950,2750,400,0.4066917591,1.5775,2,400,7,1649,400,0.18,0.1873862947,72,309
950,2850,412.3105626,0.4249664546,1.644880174,2,459,9,1643,459,0.1851851852,0.1923311016,85,316
950,2950,400,0.3553888131,1.823383085,2,402,6,1643,402,0.2039800995,0.1898965307,82,312
950,3050,400,0.3634011235,1.911270983,2,417,6,1629,417,0.2014388489,0.1884591774,84,307
950,3150,400,0.4138546252,1.631188119,2,404,12,1611,404,0.1732673267,0.1880819367,70,303
950,3250,400,0.4084179853,1.839328537,2,417,11,1585,417,0.1894484412,0.1873817035,79,297
950,3350,400,0.3860303313,1.929742389,2,427,9,1513,427,0.2014051522,0.191011236,86,289
950,3450,400,0.3965813923,1.849282297,2,418,8,1416,418,0.1937799043,0.1927966102,81,273
950,3550,400,0.4015827083,1.687651332,2,413,6,1303,413,0.181598063,0.1872601688,75,244
950,3650,412.3105626,0.4123494687,1.75,2,440,7,1216,440,0.1931818182,0.1875,85,228
950,3750,424.2640687,0.4146092235,1.772616137,2,409,7,1084,409,0.1980440098,0.1854243542,81,201
950,3850,500,0.4213369071,1.715277778,2,432,9,976,432,0.1944444444,0.193647541,84,189
950,3950,538.5164807,0.4381632726,1.63373494,1,415,5,855,415,0.1855421687,0.1847953216,77,158
1050,50,509.9019514,0.4032938333,1.571782178,1,404,9,868,404,0.1782178218,0.16359447,72,142
1050,150,500,0.3733669881,1.604072398,1,442,7,990,442,0.1832579186,0.1707070707,81,169
1050,250,412.3105626,0.3596214511,1.581047382,1,401,11,1130,401,0.1795511222,0.1778761062,72,201
1050,350,412.3105626,0.3972764005,1.478672986,1,422,9,1224,422,0.1706161137,0.1772875817,72,217
1050,450,412.3105626,0.3867046011,1.585903084,1,454,9,1310,454,0.1828193833,0.1786259542,83,234
1050,550,400,0.3654325513,1.705,1,400,11,1436,400,0.1925,0.180362117,77,259
1050,650,400,0.3587792108,1.863414634,2,410,8,1510,410,0.1975609756,0.1841059603,81,278
1050,750,400,0.3877057016,1.794554455,2,404,5,1563,404,0.1905940594,0.1836212412,77,287
1050,850,412.3105626,0.378127265,1.887665198,2,454,9,1562,454,0.2114537445,0.1792573624,96,280
1050,950,412.3105626,0.3857952981,1.851015801,2,443,7,1562,443,0.2121896163,0.1818181818,94,284
1050,1050,412.3105626,0.3960736602,1.921052632,2,456,8,1579,456,0.2105263158,0.1855604813,96,293
1050,1150,412.3105626,0.4465196494,1.746666667,1,450,6,1588,450,0.1933333333,0.1889168766,87,300
1050,1250,412.3105626,0.4513343064,1.686230248,1,443,13,1587,443,0.1896162528,0.1858853182,84,295
1050,1350,412.3105626,0.429636867,1.395505618,1,445,9,1576,445,0.1685393258,0.1846446701,75,291
1050,1450,412.3105626,0.4180815064,1.507726269,1,453,13,1581,453,0.174392936,0.1910183428,79,302
1050,1550,412.3105626,0.3994329214,1.553610503,1,457,8,1560,457,0.1750547046,0.1884615385,80,294
1050,1650,400,0.4125937178,1.471882641,1,409,7,1576,409,0.1613691932,0.1878172589,66,296
1050,1750,400,0.3897401604,1.482100239,1,419,10,1570,419,0.1646778043,0.1815286624,69,285
1050,1850,400,0.3620967261,1.403422983,1,409,8,1577,409,0.1589242054,0.1807228916,65,285
1050,1950,400,0.3656984283,1.490291262,1,412,6,1594,412,0.1650485437,0.1819322459,68,290
1050,2050,400,0.3718090788,1.635514019,1,428,12,1590,428,0.1775700935,0.1823899371,76,290
1050,2150,400,0.4110557019,1.520286396,1,419,12,1612,419,0.1718377088,0.1774193548,72,286
1050,2250,400,0.4035825563,1.486997636,1,423,12,1584,423,0.1678486998,0.1767676768,71,280
1050,2350,400,0.4170466853,1.561320755,1,424,7,1600,424,0.1745283019,0.18,74,288
1050,2450,400,0.388150654,1.518159806,1,413,11,1595,413,0.1767554479,0.187460815,73,299
1050,2550,400,0.4048985289,1.564903846,1,416,7,1616,416,0.1778846154,0.1881188119,74,304
1050,2650,412.3105626,0.4026106035,1.565310493,2,467,5,1618,467,0.1777301927,0.1934487021,83,313
1050,2750,412.3105626,0.4123440417,1.673076923,2,468,12,1629,468,0.1858974359,0.1921424187,87,313
1050,2850,400,0.3691774471,1.92364532,2,406,5,1650,406,0.2044334975,0.2018181818,83,333
1050,2950,412.3105626,0.3484032392,1.878661088,2,478,7,1645,478,0.2029288703,0.1945288754,97,320
1050,3050,400,0.3684671879,1.828358209,2,402,7,1627,402,0.1940298507,0.1997541487,78,325
1050,3150,400,0.3624316399,1.904176904,2,407,14,1605,407,0.2014742015,0.1981308411,82,318
1050,3250,400,0.3897118663,2.061904762,2,420,7,1585,420,0.2119047619,0.1987381703,89,315
1050,3350,400,0.4038794932,1.843971631,2,423,10,1510,423,0.1938534279,0.1960264901,82,296
1050,3450,400,0.3671469911,1.985472155,2,413,6,1404,413,0.210653753,0.193019943,87,271
1050,3550,400,0.4126999484,1.862745098,2,408,7,1317,408,0.1985294118,0.1958997722,81,258
1050,3650,412.3105626,0.4001914419,1.750572082,2,437,12,1212,437,0.1899313501,0.2004950495,83,243
1050,3750,424.2640687,0.4061522811,1.725728155,2,412,8,1098,412,0.1893203883,0.1976320583,78,217
1050,3850,500,0.422852091,1.672018349,2,436,8,981,436,0.1857798165,0.1997961264,81,196
1050,3950,538.5164807,0.419589722,1.666666667,1,414,9,859,414,0.190821256,0.1897555297,79,163
1150,50,509.9019514,0.3900186107,1.582338902,1,419,9,869,419,0.1742243437,0.1841196778,73,160
1150,150,500,0.3924090827,1.551569507,1,446,10,985,446,0.1771300448,0.1827411168,79,180
1150,250,412.3105626,0.3756965425,1.634567901,1,405,10,1126,405,0.1827160494,0.1811722913,74,204
1150,350,412.3105626,0.390088538,1.586288416,1,423,7,1223,423,0.1843971631,0.1872444808,78,229
1150,450,412.3105626,0.3882227477,1.562637363,1,455,8,1317,455,0.178021978,0.1913439636,81,252
1150,550,400,0.3662927859,1.604422604,1,407,11,1423,407,0.1769041769,0.1939564301,72,276
1150,650,400,0.3919775915,1.6875,1,416,14,1496,416,0.1850961538,0.192513369,77,288
1150,750,412.3105626,0.3888504723,1.946236559,2,465,7,1544,465,0.2129032258,0.1917098446,99,296
1150,850,412.3105626,0.358694242,2.122004357,2,459,8,1561,459,0.2309368192,0.1934657271,106,302
1150,950,412.3105626,0.3732502069,2.004246285,2,471,11,1578,471,0.2186836518,0.1894803549,103,299
1150,1050,412.3105626,0.3826102486,1.874449339,2,454,6,1585,454,0.2158590308,0.1886435331,98,299
1150,1150,412.3105626,0.4116773,1.812080537,2,447,8,1583,447,0.2058165548,0.1926721415,92,305
1150,1250,412.3105626,0.4077475572,1.613995485,1,443,6,1559,443,0.1896162528,0.1930724824,84,301
1150,1350,412.3105626,0.4169201669,1.560810811,1,444,4,1554,444,0.1824324324,0.1924066924,81,299
1150,1450,412.3105626,0.4173620048,1.479638009,1,442,7,1566,442,0.1787330317,0.1947637292,79,305
1150,1550,412.3105626,0.4032286295,1.58,2,450,6,1573,450,0.1822222222,0.1926255563,82,303
1150,1650,412.3105626,0.3720355294,1.665236052,2,466,5,1586,466,0.1845493562,0.1929382093,86,306
1150,1750,412.3105626,0.3972463371,1.51827957,1,465,11,1590,465,0.1698924731,0.1918238994,79,305
1150,1850,400,0.3891966285,1.447761194,1,402,7,1602,402,0.1666666667,0.1891385768,67,303
1150,1950,412.3105626,0.3705843513,1.478540773,1,466,10,1597,466,0.1738197425,0.1834690044,81,293
1150,2050,400,0.343852841,1.602469136,1,405,15,1585,405,0.1901234568,0.1823343849,77,289
1150,2150,400,0.3645166808,1.695863747,2,411,6,1627,411,0.1922141119,0.1856177013,79,302
1150,2250,400,0.4284980011,1.650485437,1,412,9,1605,412,0.1917475728,0.1869158879,79,300
1150,2350,400,0.3851001552,1.642180095,2,422,10,1588,422,0.1848341232,0.1889168766,78,300
1150,2450,400,0.3750948695,1.694444444,2,432,11,1611,432,0.1898148148,0.1930477964,82,311
1150,2550,400,0.3801952335,1.65060241,2,415,13,1614,415,0.1855421687,0.2038413879,77,329
1150,2650,400,0.3648763514,1.68321513,2,423,7,1623,423,0.1843971631,0.2002464572,78,325
1150,2750,400,0.3691335454,1.838164251,2,414,6,1667,414,0.1956521739,0.2051589682,81,342
1150,2850,400,0.3678913861,1.750605327,2,413,10,1656,413,0.1840193705,0.2035024155,76,337
1150,2950,400,0.3630116453,1.779661017,2,413,7,1630,413,0.1840193705,0.2006134969,76,327
1150,3050,400,0.3686058516,1.90736342,2,421,12,1625,421,0.1947743468,0.2067692308,82,336
1150,3150,400,0.3725576226,2.063882064,2,407,7,1619,407,0.2162162162,0.2025941939,88,328
1150,3250,400,0.3673377835,2.090277778,2,432,9,1598,432,0.2106481481,0.1996245307,91,319
1150,3350,400,0.3814803997,2.047505938,2,421,12,1538,421,0.2114014252,0.2087126138,89,321
1150,3450,400,0.3829893831,2.043165468,2,417,9,1439,417,0.2134292566,0.2029186935,89,292
1150,3550,412.3105626,0.3827097082,1.949260042,2,473,15,1327,473,0.2071881607,0.2049736247,98,272
1150,3650,412.3105626,0.3884981443,1.799539171,2,434,9,1239,434,0.2004608295,0.2050040355,87,254
1150,3750,424.2640687,0.4058175935,1.733333333,2,405,3,1115,405,0.1901234568,0.2062780269,77,230
1150,3850,500,0.4206978019,1.672897196,1,428,7,998,428,0.1892523364,0.2014028056,81,201
1150,3950,538.5164807,0.4303398058,1.601941748,1,412,12,851,412,0.1844660194,0.2009400705,76,171
1250,50,509.9019514,0.4031300859,1.67961165,1,412,3,868,412,0.182038835,0.1866359447,75,162
1250,150,500,0.3948253517,1.562222222,1,450,11,979,450,0.1755555556,0.1899897855,79,186
1250,250,412.3105626,0.4185685155,1.5325,1,400,4,1094,400,0.17,0.1873857404,68,205
1250,350,412.3105626,0.3705511811,1.693333333,1,450,11,1212,450,0.1888888889,0.1922442244,85,233
1250,450,400,0.3919587296,1.637254902,1,408,15,1298,408,0.181372549,0.1972265023,74,256
