x,y,Dist_400,N_400,N_r800,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
3850,2650,392.4283374,400,1530,0.435,0.4281045752,174,655
3850,2750,400,400,1539,0.43,0.4314489929,172,664
3850,2850,391.4406806,400,1560,0.4362096774,0.4346153846,174.483871,678
3850,2950,402.3739081,400,1543,0.4188095238,0.430330525,167.5238095,664
3850,3050,401.7270409,400,1542,0.4144230769,0.4351491569,165.7692308,671
3850,3150,400,400,1539,0.425,0.4320987654,170,665
3850,3250,394.8999189,400,1591,0.4485810811,0.4211187932,179.4324324,670
3850,3350,400.5431096,400,1537,0.4582608696,0.4137931034,183.3043478,636
3850,3450,402.047001,400,1461,0.4519402985,0.4065708419,180.7761194,594
3850,3550,404.9176871,400,1356,0.43625,0.4063421829,174.5,551
3850,3650,403.6293679,400,1253,0.4466666667,0.4070231445,178.6666667,510
3850,3750,410.7118339,400,1140,0.4390789474,0.4070175439,175.6315789,464
3850,3850,449.5694341,400,1033,0.4230633803,0.4094869313,169.2253521,423
3850,3950,503.9379807,400,906,0.4208139535,0.4028697572,168.3255814,365
3950,50,506.0608273,400,878,0.4042682927,0.410022779,161.7073171,360
3950,150,450.5386494,400,1011,0.3935820896,0.412462908,157.4328358,417
3950,250,412.3105626,400,1155,0.395,0.4138528139,158,478
3950,350,365.9413115,400,1277,0.3917391304,0.4228660924,156.6956522,540
3950,450,365.8499062,400,1395,0.3910897436,0.4243727599,156.4358974,592
3950,550,380.1088773,400,1507,0.4044827586,0.4167219642,161.7931034,628
3950,650,384.7076812,400,1587,0.415,0.4133585381,166,656
3950,750,375.9672211,400,1631,0.4263513514,0.4114040466,170.5405405,671
3950,850,378.4643895,400,1642,0.4304411765,0.4171741778,172.1764706,685
3950,950,378.4177586,400,1641,0.4285,0.4156002438,171.4,682
3950,1050,385.8200913,400,1626,0.4163571429,0.4169741697,166.5428571,678
3950,1150,382.0176697,400,1635,0.4384375,0.4171253823,175.375,682
3950,1250,400.2082791,400,1614,0.426,0.4250309789,170.4,686
3950,1350,404.402852,400,1600,0.40859375,0.43,163.4375,688
3950,1450,402.8586377,400,1577,0.4204918033,0.4350031706,168.1967213,686
3950,1550,399.0613988,400,1591,0.433875,0.438089252,173.55,697
3950,1650,401.5381386,400,1584,0.4420547945,0.4368686869,176.8219178,692
3950,1750,402.2506129,400,1545,0.4394444444,0.4355987055,175.7777778,673
3950,1850,396.2322551,400,1575,0.436,0.4349206349,174.4,685
3950,1950,402.5778999,400,1569,0.4214655172,0.43722116,168.5862069,686
3950,2050,388.9087297,400,1587,0.4227083333,0.4417139256,169.0833333,701
3950,2150,392.4283374,400,1567,0.425,0.4390555201,170,688
3950,2250,380.7886553,400,1591,0.415,0.4362036455,166,694
3950,2350,394.4740246,400,1578,0.4555487805,0.4258555133,182.2195122,672
3950,2450,385.8200913,400,1549,0.432,0.4293092318,172.8,665
3950,2550,400.9603855,400,1541,0.4332692308,0.4328358209,173.3076923,667
3950,2650,391.7109904,400,1562,0.4434375,0.4340588988,177.375,678
3950,2750,391.7109904,400,1547,0.44234375,0.4369747899,176.9375,676
3950,2850,401.5276949,400,1542,0.4351530612,0.4429312581,174.0612245,683
3950,2950,402.7250923,400,1543,0.4278125,0.4406999352,171.125,680
3950,3050,395.5636336,400,1542,0.4230882353,0.4435797665,169.2352941,684
3950,3150,400.9728429,400,1544,0.4264285714,0.4384715026,170.5714286,677
3950,3250,400.6573546,400,1580,0.4482894737,0.4303797468,179.3157895,680
3950,3350,405.4210123,400,1541,0.4610211268,0.4263465282,184.4084507,657
3950,3450,405.8991234,400,1476,0.4587704918,0.4173441734,183.5081967,616
3950,3550,405.6058789,400,1390,0.4543548387,0.4129496403,181.7419355,574
3950,3650,407.3787511,400,1274,0.4562765957,0.4167974882,182.5106383,531
3950,3750,412.3105626,400,1150,0.4325,0.4156521739,173,478
3950,3850,445.1123454,400,1038,0.41875,0.4210019268,167.5,437
3950,3950,502.9542355,400,903,0.4109259259,0.415282392,164.3703704,375
4050,50,505.6349144,400,889,0.4055833333,0.4173228346,162.2333333,371
4050,150,441.4262598,400,1012,0.4035,0.4258893281,161.4,431
4050,250,407.4732909,400,1143,0.4026724138,0.4286964129,161.0689655,490
4050,350,398.5550826,400,1275,0.4016346154,0.4337254902,160.6538462,553
4050,450,392.7222546,400,1406,0.3997115385,0.4281650071,159.8846154,602
4050,550,375.4671887,400,1501,0.4026219512,0.4250499667,161.0487805,638
4050,650,383.9815887,400,1565,0.405755814,0.4249201278,162.3023256,665
4050,750,393.1226966,400,1620,0.4334090909,0.4265432099,173.3636364,691
4050,850,378.0933026,400,1632,0.4286931818,0.431372549,171.4772727,704
4050,950,390.5124838,400,1627,0.439375,0.4290104487,175.75,698
4050,1050,389.3942822,400,1620,0.434244186,0.4302469136,173.6976744,697
4050,1150,400,400,1594,0.4275,0.4335006274,171,691
4050,1250,400.3904345,400,1636,0.414765625,0.4358190709,165.90625,713
4050,1350,400.4164499,400,1592,0.4174166667,0.4422110553,166.9666667,704
4050,1450,403.9094665,400,1562,0.4348571429,0.447503201,173.9428571,699
4050,1550,403.4659962,400,1569,0.4478481013,0.4493307839,179.1392405,705
4050,1650,400.223152,400,1584,0.4389285714,0.4419191919,175.5714286,700
4050,1750,402.6474885,400,1583,0.44375,0.4421983575,177.5,700
4050,1850,399.0119376,400,1562,0.4388157895,0.4449423816,175.5263158,695
4050,1950,401.2847016,400,1545,0.4349632353,0.4420711974,173.9852941,683
4050,2050,396.8626967,400,1551,0.4308333333,0.4397163121,172.3333333,682
4050,2150,387.9772104,400,1573,0.4331578947,0.4469167196,173.2631579,703
4050,2250,398.7047996,400,1590,0.4409482759,0.4427672956,176.3793103,704
4050,2350,400.9047738,400,1553,0.4382971014,0.4423696072,175.3188406,687
4050,2450,400.4383563,400,1555,0.4395175439,0.4398713826,175.8070175,684
4050,2550,400.5278208,400,1565,0.4260915493,0.4383386581,170.4366197,686
4050,2650,394.4467458,400,1552,0.43125,0.4387886598,172.5,681
4050,2750,400.7346195,400,1558,0.4301470588,0.4409499358,172.0588235,687
4050,2850,403.2653603,400,1558,0.4270491803,0.4473684211,170.8196721,697
4050,2950,402.8742885,400,1522,0.4325,0.444152431,173,676
4050,3050,402.4595436,400,1539,0.4352302632,0.4476933073,174.0921053,689
4050,3150,400.9080602,400,1562,0.4372272727,0.4398207426,174.8909091,687
4050,3250,404.8216855,400,1565,0.4495149254,0.4383386581,179.8059701,686
4050,3350,409.4584839,400,1527,0.46625,0.4322200393,186.5,660
4050,3450,408.2482905,400,1455,0.4658333333,0.4240549828,186.3333333,617
4050,3550,404.5625861,400,1377,0.4614556962,0.41902687,184.5822785,577
4050,3650,406.2019202,400,1278,0.44,0.4256651017,176,544
4050,3750,421.1096453,400,1146,0.4303333333,0.4319371728,172.1333333,495
4050,3850,457.8377274,400,1009,0.4165384615,0.4241823588,166.6153846,428
4050,3950,506.074215,400,893,0.415,0.4266517357,166,381
4150,50,509.9019514,400,891,0.4275,0.4354657688,171,388
4150,150,457.477556,400,1002,0.418,0.4371257485,167.2,438
4150,250,412.8155359,400,1125,0.4186458333,0.44,167.4583333,495
4150,350,401.9560019,400,1272,0.4128431373,0.4402515723,165.1372549,560
4150,450,387.7145608,400,1365,0.4212096774,0.4351648352,168.483871,594
4150,550,398.8620176,400,1468,0.4140909091,0.4373297003,165.6363636,642
4150,650,381.3509819,400,1563,0.4316428571,0.4350607806,172.6571429,680
4150,750,381.7254062,400,1627,0.445952381,0.4357713583,178.3809524,709
4150,850,376.3863264,400,1630,0.4336111111,0.4374233129,173.4444444,713
4150,950,383.465063,400,1620,0.44125,0.4487654321,176.5,727
4150,1050,397.4921383,400,1617,0.4378333333,0.4458874459,175.1333333,721
4150,1150,400,400,1616,0.4425,0.4573019802,177,739
4150,1250,396.3543543,400,1603,0.4308870968,0.4479101684,172.3548387,718
4150,1350,398.0722779,400,1577,0.4304487179,0.4584654407,172.1794872,723
4150,1450,402.9496508,400,1577,0.4470394737,0.4590995561,178.8157895,724
4150,1550,404.0775774,400,1579,0.4546721311,0.4648511716,181.8688525,734
4150,1650,403.9658473,400,1561,0.4616304348,0.4554772582,184.6521739,711
4150,1750,403.8418444,400,1582,0.4618014706,0.4456384324,184.7205882,705
4150,1850,402.9190365,400,1553,0.45890625,0.4443013522,183.5625,690
4150,1950,400,400,1559,0.4775,0.4515715202,191,704
4150,2050,401.5594601,400,1554,0.455,0.4523809524,182,703
4150,2150,391.1521443,400,1560,0.4375833333,0.4544871795,175.0333333,709
4150,2250,391.1818705,400,1549,0.445872093,0.4519044545,178.3488372,700
4150,2350,401.1145187,400,1550,0.4428571429,0.4593548387,177.1428571,712
4150,2450,402.786348,400,1560,0.4490131579,0.4538461538,179.6052632,708
4150,2550,392.2545556,400,1568,0.4517613636,0.4572704082,180.7045455,717
4150,2650,402.5282419,400,1561,0.4302173913,0.4490711083,172.0869565,701
4150,2750,401.386486,400,1576,0.4280555556,0.4517766497,171.2222222,712
4150,2850,403.5057638,400,1567,0.4411267606,0.4537332482,176.4507042,711
4150,2950,403.0189108,400,1567,0.4506060606,0.4582003829,180.2424242,718
4150,3050,404.4246803,400,1554,0.4572457627,0.453024453,182.8983051,704
4150,3150,404.4830743,400,1568,0.4616393443,0.4477040816,184.6557377,702
4150,3250,408.4426481,400,1553,0.463015873,0.4378622022,185.2063492,680
4150,3350,409.3729435,400,1518,0.4749137931,0.442687747,189.9655172,672
4150,3450,406.9952841,400,1449,0.477016129,0.4423740511,190.8064516,641
4150,3550,402.2477827,400,1353,0.4567213115,0.4345898004,182.6885246,588
4150,3650,404.2951217,400,1238,0.4375454545,0.4345718901,175.0181818,538
4150,3750,421.3074887,400,1116,0.430625,0.4318996416,172.25,482
4150,3850,462.2874403,400,999,0.4260080645,0.4314314314,170.4032258,431
4150,3950,508.8112507,400,894,0.4275,0.4407158837,171,394
4250,50,508.9443882,400,865,0.438597561,0.438150289,175.4390244,379
4250,150,458.4424626,400,990,0.435720339,0.4414141414,174.2881356,437
4250,250,415.3311931,400,1115,0.43125,0.4511210762,172.5,503
4250,350,402.3369235,400,1249,0.421875,0.4539631705,168.75,567
4250,450,394.4053189,400,1337,0.4080555556,0.4525056096,163.2222222,605
4250,550,387.2983346,400,1452,0.4216666667,0.4511019284,168.6666667,655
4250,650,393.5189231,400,1560,0.4427142857,0.4474358974,177.0857143,698
4250,750,376.0699023,400,1617,0.4446428571,0.4452690167,177.8571429,720
4250,850,375.0268808,400,1620,0.4424193548,0.4450617284,176.9677419,721
4250,950,378.8777997,400,1598,0.4471774194,0.4561952441,178.8709677,729
4250,1050,386.2641583,400,1585,0.446,0.4548895899,178.4,721
4250,1150,387.8847064,400,1588,0.4528409091,0.4571788413,181.1363636,726
4250,1250,387.2983346,400,1580,0.4441666667,0.4601265823,177.6666667,727
4250,1350,392.9942041,400,1548,0.4319444444,0.4644702842,172.7777778,719
4250,1450,401.8894767,400,1577,0.4459848485,0.4692454027,178.3939394,740
4250,1550,403.606926,400,1557,0.4517391304,0.469492614,180.6956522,731
4250,1650,405.3882369,400,1578,0.4538679245,0.4657794677,181.5471698,735
4250,1750,405.442427,400,1603,0.4750684932,0.4578914535,190.0273973,734
4250,1850,407.1089595,400,1565,0.4858606557,0.4555910543,194.3442623,713
4250,1950,404.3593618,400,1567,0.4908116883,0.4582003829,196.3246753,718
4250,2050,400.4744022,400,1554,0.4924683544,0.4633204633,196.9873418,720
4250,2150,392.0257779,400,1573,0.4540789474,0.4659885569,181.6315789,733
4250,2250,401.8475849,400,1537,0.4311111111,0.46258946,172.4444444,711
4250,2350,398.7480407,400,1544,0.4465,0.460492228,178.6,711
4250,2450,397.9678107,400,1577,0.442972973,0.4610019023,177.1891892,727
4250,2550,401.248053,400,1562,0.45125,0.4615877081,180.5,721
4250,2650,404.6603514,400,1541,0.449375,0.464633355,179.75,716
4250,2750,404.4563087,400,1538,0.4388207547,0.4590377113,175.5283019,706
4250,2850,404.042077,400,1561,0.4526875,0.4593209481,181.075,717
4250,2950,403.7559509,400,1546,0.4748584906,0.468305304,189.9433962,724
4250,3050,407.7871045,400,1546,0.46125,0.4637774903,184.5,717
4250,3150,409.1623066,400,1549,0.4631896552,0.4525500323,185.2758621,701
4250,3250,405.471059,400,1557,0.4669491525,0.445728966,186.779661,694
4250,3350,405.4318685,400,1507,0.4775,0.4538818845,191,684
4250,3450,405.8598554,400,1422,0.4754166667,0.4465541491,190.1666667,635
4250,3550,402.5258091,400,1330,0.4562162162,0.4466165414,182.4864865,594
4250,3650,402.3966661,400,1234,0.4425961538,0.4448946515,177.0384615,549
4250,3750,412.3105626,400,1116,0.425,0.4372759857,170,488
4250,3850,457.9317553,400,1008,0.4275373134,0.4384920635,171.0149254,442
4250,3950,508.9521177,400,879,0.4313709677,0.441410694,172.5483871,388
4350,50,507.6087732,400,859,0.4474166667,0.4493597206,178.9666667,386
4350,150,449.3585171,400,984,0.4474038462,0.450203252,178.9615385,443
4350,250,411.1199434,400,1097,0.4396078431,0.4557885141,175.8431373,500
4350,350,394.9683532,400,1230,0.427,0.4577235772,170.8,563
4350,450,388.1043674,400,1343,0.4359375,0.4601638124,174.375,618
4350,550,400.551091,400,1437,0.4535294118,0.4592901879,181.4117647,660
4350,650,390.5124838,400,1533,0.44375,0.4611872146,177.5,707
4350,750,380.7886553,400,1593,0.45,0.458254865,180,730
4350,850,380.7886553,400,1617,0.4425,0.4557823129,177,737
4350,950,400.7136491,400,1597,0.4452857143,0.4621164684,178.1142857,738
4350,1050,387.7591299,400,1575,0.4538392857,0.4704761905,181.5357143,741
4350,1150,397.0284359,400,1581,0.4443421053,0.4693232132,177.7368421,742
4350,1250,383.09882,400,1543,0.4432352941,0.4782890473,177.2941176,738
4350,1350,400.2082791,400,1560,0.4440416667,0.4724358974,177.6166667,737
4350,1450,400.7708622,400,1579,0.4527469136,0.4768841039,181.0987654,753
4350,1550,401.057923,400,1573,0.460720339,0.4742530197,184.2881356,746
4350,1650,404.3134771,400,1590,0.4914795918,0.4729559748,196.5918367,752
4350,1750,410.220977,400,1593,0.4949609375,0.461393597,197.984375,735
4350,1850,404.3876998,400,1577,0.5082352941,0.4698795181,203.2941176,741
4350,1950,402.7448197,400,1561,0.4970762712,0.465727098,198.8305085,727
4350,2050,401.7323598,400,1539,0.4835416667,0.4710851202,193.4166667,725
4350,2150,395.2847075,400,1539,0.4509375,0.469785575,180.375,723
4350,2250,400.8918629,400,1566,0.4407142857,0.4687100894,176.2857143,734
4350,2350,396.1016937,400,1549,0.4196551724,0.471917366,167.862069,731
4350,2450,400.9908363,400,1567,0.4553571429,0.4696873006,182.1428571,736
4350,2550,401.4803117,400,1556,0.4530084746,0.4601542416,181.2033898,716
4350,2650,403.4935161,400,1530,0.441754386,0.4660130719,176.7017544,713
4350,2750,406.2019202,400,1539,0.4525,0.4658869396,181,717
4350,2850,406.7785024,400,1563,0.45671875,0.4644913628,182.6875,726
4350,2950,407.9135235,400,1545,0.4554508197,0.4621359223,182.1803279,714
4350,3050,407.9400622,400,1551,0.4677830189,0.4590586718,187.1132075,712
4350,3150,409.0494207,400,1559,0.4782589286,0.4573444516,191.3035714,713
4350,3250,407.4309757,400,1566,0.466,0.4546615581,186.4,712
4350,3350,404.2009134,400,1497,0.4603378378,0.4535738143,184.1351351,679
4350,3450,396.2322551,400,1419,0.4565,0.4531360113,182.6,643
4350,3550,402.3826098,400,1315,0.4608823529,0.4517110266,184.3529412,594
4350,3650,401.7461885,400,1221,0.44125,0.4512694513,176.5,551
4350,3750,411.1809425,400,1094,0.4394186047,0.4515539305,175.7674419,494
4350,3850,451.9261977,400,997,0.4392372881,0.4473420261,175.6949153,446
4350,3950,507.8691116,400,883,0.425862069,0.4382785957,170.3448276,387
4450,50,509.1168825,400,857,0.4634,0.4655775963,185.36,399
4450,150,450.4271477,400,986,0.4588942308,0.4665314402,183.5576923,460
4450,250,411.7185873,400,1115,0.4529268293,0.467264574,181.1707317,521
4450,350,400,400,1227,0.465,0.4718826406,186,579
4450,450,371.6289926,400,1334,0.4528378378,0.4737631184,181.1351351,632
4450,550,400,400,1432,0.46,0.4741620112,184,679
4450,650,395.9251909,400,1540,0.4876351351,0.4733766234,195.0540541,729
4450,750,400.3966288,400,1563,0.4625396825,0.4676903391,185.015873,731
4450,850,400.4096263,400,1604,0.4698770492,0.470074813,187.9508197,754
4450,950,402.3826098,400,1603,0.4813602941,0.4716157205,192.5441176,756
4450,1050,386.9584501,400,1576,0.4696052632,0.4841370558,187.8421053,763
4450,1150,398.895534,400,1564,0.4661029412,0.4859335038,186.4411765,760
4450,1250,398.1205847,400,1555,0.45775,0.4887459807,183.1,760
4450,1350,383.5920452,400,1553,0.4628571429,0.4855119124,185.1428571,754
4450,1450,392.5944915,400,1557,0.49375,0.4823378292,197.5,751
4450,1550,404.7071519,400,1572,0.49875,0.4866412214,199.5,765
4450,1650,406.6750735,400,1592,0.5017307692,0.4773869347,200.6923077,760
4450,1750,404.3513324,400,1593,0.50875,0.4701820465,203.5,749
4450,1850,407.1089595,400,1594,0.5101639344,0.4717691343,204.0655738,752
4450,1950,405.208031,400,1568,0.5079032258,0.4725765306,203.1612903,741
4450,2050,403.7325848,400,1560,0.4955,0.4769230769,198.2,744
4450,2150,400,400,1548,0.46,0.4870801034,184,754
4450,2250,399.0119376,400,1556,0.4563157895,0.485218509,182.5263158,755
4450,2350,401.1347541,400,1516,0.4463636364,0.4868073879,178.5454545,738
4450,2450,400.4714203,400,1531,0.4478301887,0.4787720444,179.1320755,733
4450,2550,400.9753733,400,1569,0.46203125,0.4684512428,184.8125,735
4450,2650,404.3680422,400,1554,0.4673648649,0.4697554698,186.9459459,730
4450,2750,406.2839729,400,1547,0.4668333333,0.4673561732,186.7333333,723
4450,2850,408.7504411,400,1562,0.4567307692,0.4724711908,182.6923077,738
4450,2950,409.7599612,400,1548,0.45875,0.4677002584,183.5,724
4450,3050,407.8769868,400,1552,0.4788636364,0.4645618557,191.5454545,721
4450,3150,406.3062217,400,1540,0.4781779661,0.4655844156,191.2711864,717
4450,3250,405.839725,400,1542,0.4738235294,0.4656290532,189.5294118,718
4450,3350,405.0407029,400,1492,0.4739492754,0.4544235925,189.5797101,678
4450,3450,401.7270409,400,1402,0.4575384615,0.4657631954,183.0153846,653
4450,3550,395.4284213,400,1301,0.4485606061,0.4573405073,179.4242424,595
4450,3650,400.6245125,400,1216,0.4545,0.4514802632,181.8,549
4450,3750,411.1540089,400,1104,0.4407142857,0.4528985507,176.2857143,500
4450,3850,443.7059837,400,990,0.437421875,0.4545454545,174.96875,450
4450,3950,501.5128628,400,869,0.4331818182,0.4418872267,173.2727273,384
4550,50,508.7332541,400,863,0.476547619,0.4774044032,190.6190476,412
4550,150,463.1905165,400,992,0.4781818182,0.4768145161,191.2727273,473
4550,250,417.7863743,400,1091,0.4781818182,0.4848762603,191.2727273,529
4550,350,402.6870531,400,1229,0.4750980392,0.4890154597,190.0392157,601
4550,450,401.5402444,400,1318,0.475462963,0.4848254932,190.1851852,639
4550,550,400.1922615,400,1422,0.4861923077,0.4894514768,194.4769231,696
4550,650,404.3988891,400,1521,0.5016923077,0.4786324786,200.6769231,728
4550,750,405.417854,400,1574,0.5024090909,0.4777636595,200.9636364,752
4550,850,401.753967,400,1585,0.49875,0.4744479495,199.5,752
4550,950,394.4740246,400,1573,0.4937804878,0.48633185,197.5121951,765
4550,1050,400.8437048,400,1562,0.4880743243,0.4846350832,195.2297297,757
4550,1150,395.0349751,400,1552,0.4872368421,0.4896907216,194.8947368,760
4550,1250,400.1623047,400,1546,0.4835714286,0.4870633894,193.4285714,753
4550,1350,398.7884879,400,1549,0.4888709677,0.490639122,195.5483871,760
4550,1450,403.5556255,400,1563,0.5057142857,0.4881637876,202.2857143,763
4550,1550,402.5957443,400,1571,0.5259375,0.4856779122,210.375,763
4550,1650,406.6476593,400,1566,0.5196014493,0.4846743295,207.8405797,759
4550,1750,406.3777272,400,1592,0.5197857143,0.483040201,207.9142857,769
4550,1850,405.1337228,400,1603,0.5148666667,0.4797255147,205.9466667,769
4550,1950,406.5863992,400,1594,0.51015625,0.4818067754,204.0625,768
4550,2050,406.2019202,400,1578,0.48,0.4885931559,192,771
4550,2150,403.358913,400,1554,0.4679365079,0.4961389961,187.1746032,771
4550,2250,402.6149096,400,1555,0.457037037,0.4893890675,182.8148148,761
4550,2350,402.9304421,400,1536,0.4705882353,0.4915364583,188.2352941,755
4550,2450,401.2001227,400,1519,0.4689903846,0.4851876234,187.5961538,737
4550,2550,403.48482,400,1542,0.4849,0.4773022049,193.96,736
4550,2650,403.5556255,400,1541,0.49,0.4795587281,196,739
4550,2750,405.2683361,400,1557,0.4756818182,0.4765574823,190.2727273,742
4550,2850,408.7080297,400,1544,0.4770774648,0.475388601,190.8309859,734
4550,2950,410.5428778,400,1545,0.4766363636,0.4750809061,190.6545455,734
4550,3050,407.6728874,400,1557,0.4874295775,0.4733461785,194.971831,737
4550,3150,405.1902078,400,1539,0.4913432836,0.4684860299,196.5373134,721
4550,3250,406.5501431,400,1528,0.4915566038,0.4679319372,196.6226415,715
4550,3350,404.0182783,400,1496,0.4792307692,0.4618983957,191.6923077,691
4550,3450,400.2192382,400,1400,0.4684210526,0.4657142857,187.3684211,652
4550,3550,397.0284359,400,1314,0.4443421053,0.4657534247,177.7368421,612
4550,3650,403.1692629,400,1223,0.4409090909,0.4627964023,176.3636364,566
4550,3750,409.8282368,400,1117,0.440255102,0.4601611459,176.1020408,514
4550,3850,434.8458452,400,1004,0.4256818182,0.4521912351,170.2727273,454
4550,3950,500.4875672,400,894,0.4268292683,0.4474272931,170.7317073,400
4650,50,515.3882032,400,872,0.50109375,0.4885321101,200.4375,426
4650,150,471.9399037,400,968,0.5022727273,0.492768595,200.9090909,477
4650,250,428.9522118,400,1089,0.497,0.4903581267,198.8,534
4650,350,409.2077472,400,1200,0.5066176471,0.4933333333,202.6470588,592
4650,450,404.6031435,400,1313,0.5015740741,0.495049505,200.6296296,650
4650,550,402.0110735,400,1414,0.505483871,0.4872701556,202.1935484,689
4650,650,404.4672422,400,1494,0.50625,0.4872824632,202.5,728
4650,750,403.6127176,400,1559,0.5231451613,0.4836433611,209.2580645,754
4650,850,404.3774558,400,1577,0.5243309859,0.4850982879,209.7323944,765
4650,950,400.9603855,400,1589,0.5132692308,0.490874764,205.3076923,780
4650,1050,397.9678107,400,1589,0.5075675676,0.4946507237,203.027027,786
4650,1150,401.8051374,400,1589,0.5001644737,0.4977973568,200.0657895,791
4650,1250,401.781746,400,1587,0.4914285714,0.4921235035,196.5714286,781
4650,1350,400.7205049,400,1573,0.5038942308,0.4926891291,201.5576923,775
4650,1450,403.2197997,400,1580,0.5118965517,0.4936708861,204.7586207,780
4650,1550,402.7479142,400,1581,0.5265073529,0.4939911448,210.6029412,781
4650,1650,401.934975,400,1595,0.5328017241,0.4952978056,213.1206897,790
4650,1750,404.4111609,400,1579,0.5258870968,0.491450285,210.3548387,776
4650,1850,406.9705149,400,1569,0.52390625,0.4945825366,209.5625,776
4650,1950,405.517502,400,1570,0.5058333333,0.4968152866,202.3333333,780
4650,2050,404.2951217,400,1576,0.4909090909,0.4987309645,196.3636364,786
4650,2150,403.5556255,400,1557,0.4971428571,0.5035324342,198.8571429,784
4650,2250,403.276058,400,1536,0.4726315789,0.4986979167,189.0526316,766
4650,2350,402.1680376,400,1520,0.4706521739,0.4973684211,188.2608696,756
4650,2450,398.9271326,400,1533,0.479,0.4918460535,191.6,754
4650,2550,401.6913395,400,1555,0.4808474576,0.4887459807,192.3389831,760
4650,2650,406.0260372,400,1537,0.4850714286,0.4866623292,194.0285714,748
4650,2750,408.1907867,400,1552,0.4938028169,0.4858247423,197.5211268,754
4650,2850,405.9556626,400,1541,0.4914,0.4828033744,196.56,744
4650,2950,405.7556915,400,1543,0.4994202899,0.4834737524,199.7681159,746
4650,3050,407.3913867,400,1563,0.5028225806,0.4760076775,201.1290323,744
4650,3150,405.4210123,400,1540,0.4946126761,0.475974026,197.8450704,733
4650,3250,404.4830743,400,1535,0.4774590164,0.4684039088,190.9836066,719
4650,3350,402.9652,400,1507,0.4854761905,0.4698075647,194.1904762,708
4650,3450,401.3038451,400,1410,0.4696641791,0.4680851064,187.8656716,660
4650,3550,401.2691729,400,1325,0.4526271186,0.4679245283,181.0508475,620
4650,3650,394.0970693,400,1223,0.446640625,0.4677023712,178.65625,572
4650,3750,406.8851872,400,1117,0.4305555556,0.4700089526,172.2222222,525
4650,3850,435.8898944,400,1014,0.41875,0.4674556213,167.5,474
4650,3950,495.1376479,400,882,0.4137096774,0.4648526077,165.483871,410
4750,50,512.0763832,400,855,0.5150925926,0.4994152047,206.037037,427
4750,150,474.341649,400,976,0.515,0.4918032787,206,480
4750,250,430.6971093,400,1073,0.5230625,0.495806151,209.225,532
4750,350,412.6136207,400,1193,0.5236875,0.4928751048,209.475,588
4750,450,404.75568,400,1301,0.5270987654,0.4973097617,210.8395062,647
4750,550,403.3513452,400,1425,0.5229807692,0.498245614,209.1923077,710
4750,650,402.0779361,400,1500,0.5133333333,0.4946666667,205.3333333,742
4750,750,404.1451884,400,1576,0.5275,0.4904822335,211,773
4750,850,402.9818435,400,1561,0.5415492958,0.4907110826,216.6197183,766
4750,950,404.2188233,400,1586,0.53875,0.4943253468,215.5,784
4750,1050,402.2116278,400,1588,0.5105241935,0.4937027708,204.2096774,784
4750,1150,401.248053,400,1594,0.507,0.5012547051,202.8,799
4750,1250,402.4595436,400,1579,0.5147697368,0.5047498417,205.9078947,797
4750,1350,405.9556626,400,1580,0.5149,0.4981012658,205.96,787
4750,1450,401.4397167,400,1576,0.5208653846,0.5006345178,208.3461538,789
4750,1550,396.8626967,400,1577,0.52125,0.5028535193,208.5,793
4750,1650,400.1837813,400,1570,0.5387132353,0.5076433121,215.4852941,797
4750,1750,405.1590381,400,1567,0.5332307692,0.5098915124,213.2923077,799
4750,1850,404.9299371,400,1561,0.5262698413,0.5086483024,210.5079365,794
4750,1950,402.796348,400,1581,0.5145918367,0.5041113219,205.8367347,797
4750,2050,405.2472728,400,1564,0.5216901408,0.5070332481,208.6760563,793
4750,2150,404.689492,400,1550,0.5158018868,0.5135483871,206.3207547,796
4750,2250,401.5321534,400,1542,0.5092105263,0.5103761349,203.6842105,787
4750,2350,400,400,1547,0.485,0.5061409179,194,783
4750,2450,384.0572874,400,1540,0.4972916667,0.5051948052,198.9166667,778
4750,2550,403.9487631,400,1538,0.5057539683,0.4934980494,202.3015873,759
4750,2650,405.2891058,400,1522,0.4876851852,0.4960578187,195.0740741,755
4750,2750,408.1753825,400,1548,0.4920982143,0.4967700258,196.8392857,769
4750,2850,405.9556626,400,1570,0.502,0.4898089172,200.8,769
4750,2950,405.1935564,400,1530,0.5034545455,0.4941176471,201.3818182,756
4750,3050,406.1100505,400,1545,0.5006343284,0.4906148867,200.2537313,758
4750,3150,405.6245185,400,1541,0.51171875,0.4879948086,204.6875,752
4750,3250,401.6791678,400,1544,0.4909134615,0.4831606218,196.3653846,746
4750,3350,401.6913395,400,1525,0.4816525424,0.4819672131,192.6610169,735
4750,3450,400,400,1436,0.475,0.4777158774,190,686
4750,3550,393.2465602,400,1320,0.4678571429,0.478030303,187.1428571,631
4750,3650,400.9458514,400,1230,0.4481818182,0.4739837398,179.2727273,583
4750,3750,407.9215611,400,1135,0.4359,0.472246696,174.36,536
4750,3850,427.7417012,400,1025,0.4248148148,0.4780487805,169.9259259,490
4750,3950,494.3072148,400,887,0.4193396226,0.4735062007,167.7358491,420
4850,50,509.9019514,400,838,0.5275,0.4964200477,211,416
4850,150,468.2208552,400,961,0.5315384615,0.4963579605,212.6153846,477
