x,y,LowEdu_sum,Working_sum,Population
1990882.2,6824659.0,3.0,5.0,11.0
1990953.9,6824589.3,2.0,8.0,19.0
1991025.6,6824519.6,0.0,1.0,4.0
1987653.0,6827936.5,1.0,1.0,2.0
1988011.6,6827588.0,0.0,2.0,4.0
1990234.7,6825427.6,0.0,1.0,2.0
1990449.9,6825218.5,0.0,0.0,2.0
1990665.0,6825009.4,0.0,1.0,2.0
1990808.5,6824870.1,13.0,6.0,32.0
1990951.9,6824730.7,6.0,7.0,17.0
1991023.6,6824661.0,4.0,12.0,25.0
1991095.3,6824591.3,1.0,0.0,4.0
1987077.2,6828635.4,1.0,2.0,2.0
1988224.7,6827520.4,0.0,1.0,1.0
1990304.4,6825499.3,2.0,5.0,5.0
1990376.1,6825429.6,0.0,2.0,5.0
1990447.9,6825359.9,1.0,7.0,8.0
1990519.6,6825290.2,0.0,3.0,5.0
1990806.4,6825011.5,1.0,1.0,5.0
1990878.2,6824941.8,2.0,3.0,7.0
1991093.3,6824732.7,1.0,2.0,5.0
1987505.5,6828358.7,0.0,2.0,5.0
1990517.6,6825431.6,1.0,0.0,3.0
1990589.3,6825361.9,0.0,1.0,3.0
1990661.0,6825292.3,0.0,3.0,7.0
1990947.8,6825013.5,0.0,1.0,4.0
1991163.0,6824804.4,0.0,2.0,4.0
1983272.3,6832611.9,0.0,1.0,1.0
1984348.0,6831566.5,2.0,2.0,6.0
1984491.5,6831427.1,3.0,2.0,3.0
1984921.7,6831009.0,1.0,0.0,1.0
1988077.2,6827942.6,0.0,2.0,2.0
1990443.8,6825642.7,1.0,2.0,3.0
1990515.5,6825573.0,0.0,3.0,5.0
1990587.2,6825503.3,5.0,3.0,9.0
1990659.0,6825433.7,3.0,10.0,15.0
1990730.7,6825364.0,2.0,4.0,11.0
1990945.8,6825154.9,0.0,5.0,8.0
1991017.5,6825085.2,0.0,2.0,2.0
1991089.3,6825015.5,5.0,6.0,14.0
1991161.0,6824945.8,0.0,4.0,14.0
1983342.0,6832683.6,0.0,2.0,2.0
1987573.2,6828571.8,0.0,0.0,1.0
1990226.6,6825993.2,1.0,2.0,2.0
1990441.8,6825784.1,0.0,2.0,2.0
1990513.5,6825714.4,0.0,6.0,9.0
1990585.2,6825644.8,1.0,6.0,8.0
1990656.9,6825575.1,1.0,1.0,5.0
1990728.7,6825505.4,1.0,6.0,11.0
1990800.4,6825435.7,1.0,3.0,5.0
1991015.5,6825226.6,3.0,8.0,15.0
1991087.2,6825156.9,2.0,10.0,12.0
1991158.9,6825087.2,0.0,2.0,4.0
1991230.7,6825017.5,3.0,4.0,13.0
1991302.4,6824947.8,2.0,0.0,2.0
1990009.5,6826343.7,1.0,1.0,5.0
1990511.5,6825855.9,6.0,6.0,17.0
1990583.2,6825786.2,0.0,0.0,2.0
1990798.3,6825577.1,0.0,1.0,3.0
1990870.1,6825507.4,2.0,1.0,3.0
1991085.2,6825298.3,3.0,9.0,13.0
1991156.9,6825228.6,1.0,0.0,2.0
1991228.6,6825158.9,2.0,3.0,6.0
1991372.1,6825019.6,0.0,2.0,4.0
1991730.6,6824671.1,2.0,0.0,2.0
1990581.2,6825927.6,0.0,0.0,3.0
1990652.9,6825857.9,0.0,0.0,1.0
1991298.3,6825230.7,1.0,2.0,2.0
1991656.9,6824882.2,0.0,0.0,1.0
1982188.5,6834222.9,0.0,2.0,3.0
1982403.6,6834013.8,0.0,1.0,1.0
1988067.1,6828649.6,1.0,0.0,1.0
1991007.4,6825792.2,5.0,7.0,15.0
1985268.2,6831509.0,0.0,0.0,1.0
1992224.6,6824748.9,2.0,2.0,4.0
1992654.8,6824330.7,0.0,2.0,2.0
1981752.1,6835065.3,0.0,2.0,3.0
1981823.8,6834995.6,1.0,5.0,8.0
1982182.4,6834647.1,0.0,3.0,5.0
1981750.1,6835206.7,0.0,2.0,2.0
1992720.5,6824685.3,1.0,0.0,1.0
1986407.5,6830959.5,0.0,1.0,1.0
1992861.9,6824687.3,0.0,0.0,2.0
1992933.6,6824617.6,1.0,0.0,1.0
1982389.5,6835003.7,4.0,6.0,8.0
1983967.2,6833470.5,0.0,1.0,1.0
1993648.7,6824062.1,1.0,0.0,1.0
1983893.4,6833681.6,2.0,2.0,4.0
1987909.5,6829778.8,0.0,0.0,2.0
1982528.8,6835147.1,0.0,1.0,2.0
1993429.5,6824554.0,1.0,0.0,2.0
1993573.0,6824414.6,0.0,2.0,2.0
1993788.1,6824205.5,0.0,0.0,1.0
1993931.6,6824066.1,1.0,1.0,2.0
1994290.1,6823717.7,1.0,1.0,2.0
1982383.4,6835427.9,0.0,2.0,2.0
1982598.5,6835218.8,0.0,2.0,2.0
1984104.5,6833755.3,0.0,3.0,3.0
1994359.8,6823789.4,0.0,0.0,1.0
1983166.2,6835085.5,0.0,2.0,2.0
1984170.2,6834109.8,1.0,0.0,2.0
1984241.9,6834040.1,0.0,1.0,3.0
1984385.3,6833900.7,2.0,1.0,4.0
1983881.3,6834530.0,0.0,2.0,2.0
1984168.2,6834251.2,0.0,2.0,4.0
1994423.4,6824285.3,0.0,0.0,2.0
1983449.0,6835089.6,0.0,2.0,7.0
1983592.4,6834950.2,3.0,4.0,6.0
1983664.1,6834880.5,2.0,2.0,2.0
1983735.9,6834810.8,1.0,2.0,3.0
1985170.2,6833417.0,0.0,2.0,7.0
1994564.9,6824287.3,1.0,0.0,1.0
1984664.1,6834187.6,0.0,3.0,6.0
1984807.5,6834048.2,0.0,4.0,4.0
1992194.2,6826870.0,0.0,0.0,2.0
1984662.1,6834329.0,0.0,2.0,2.0
1984805.5,6834189.6,0.0,1.0,2.0
1984946.9,6834191.7,0.0,2.0,3.0
1992190.2,6827152.8,0.0,0.0,2.0
1985160.0,6834124.0,0.0,2.0,3.0
1985231.8,6834054.3,2.0,2.0,3.0
1992188.1,6827294.2,2.0,1.0,2.0
1995773.9,6823809.6,0.0,2.0,2.0
1985444.9,6833986.6,0.0,1.0,1.0
1985660.0,6833777.6,1.0,0.0,2.0
1990678.1,6829040.5,0.0,0.0,1.0
1991036.6,6828692.1,1.0,4.0,6.0
1990962.9,6828903.2,1.0,2.0,2.0
1992110.3,6827788.1,0.0,1.0,3.0
1992108.3,6827929.5,0.0,0.0,2.0
1992323.5,6827720.5,1.0,3.0,6.0
1992395.2,6827650.8,0.0,2.0,3.0
1992178.0,6828001.2,1.0,2.0,4.0
1992176.0,6828142.6,1.0,2.0,5.0
1992462.9,6827863.9,2.0,0.0,3.0
1989879.1,6830514.2,0.0,0.0,1.0
1992245.7,6828214.4,0.0,2.0,3.0
1989733.6,6830795.0,0.0,2.0,4.0
1989877.1,6830655.6,1.0,0.0,1.0
1991167.9,6829401.1,1.0,2.0,2.0
1989731.6,6830936.4,1.0,1.0,2.0
1990018.5,6830657.6,0.0,2.0,2.0
1990305.3,6830378.9,1.0,0.0,1.0
1990377.0,6830309.2,0.0,3.0,3.0
1992456.8,6828288.1,0.0,2.0,4.0
1989514.4,6831286.9,0.0,0.0,1.0
1989873.0,6830938.4,1.0,2.0,4.0
1990088.2,6830729.3,2.0,0.0,7.0
1990159.9,6830659.6,2.0,0.0,3.0
1990303.3,6830520.3,0.0,1.0,1.0
1990375.0,6830450.6,0.0,2.0,2.0
1992311.3,6828568.9,0.0,4.0,7.0
1989655.8,6831288.9,0.0,2.0,2.0
1990301.3,6830661.7,2.0,1.0,3.0
1990084.1,6831012.1,4.0,5.0,9.0
1990155.8,6830942.5,4.0,6.0,9.0
1993526.4,6827666.9,0.0,0.0,3.0
1993885.0,6827318.5,1.0,0.0,1.0
1994028.4,6827179.1,2.0,2.0,5.0
1994100.2,6827109.4,0.0,3.0,3.0
1994315.3,6826900.3,0.0,0.0,2.0
1994458.7,6826761.0,0.0,1.0,1.0
1994745.6,6826482.2,1.0,3.0,6.0
1994960.7,6826273.1,0.0,0.0,1.0
1990153.8,6831083.9,2.0,3.0,5.0
1990225.5,6831014.2,1.0,0.0,1.0
1992377.0,6828923.4,0.0,1.0,2.0
1992448.7,6828853.7,1.0,0.0,1.0
1992520.4,6828784.0,0.0,2.0,3.0
1993954.7,6827390.2,1.0,2.0,2.0
1989649.8,6831713.1,0.0,2.0,6.0
1990223.5,6831155.6,0.0,3.0,4.0
1990295.2,6831085.9,0.0,3.0,3.0
1992231.5,6829204.2,0.0,2.0,4.0
1992303.2,6829134.5,0.0,1.0,1.0
1992374.9,6829064.8,0.0,0.0,2.0
1992446.7,6828995.1,1.0,0.0,1.0
1992590.1,6828855.8,0.0,2.0,4.0
1992661.8,6828786.1,1.0,0.0,2.0
1993020.4,6828437.6,0.0,1.0,1.0
1995171.8,6826346.9,0.0,0.0,1.0
1989719.5,6831784.8,0.0,2.0,2.0
1990293.2,6831227.3,0.0,1.0,2.0
1992731.5,6828857.8,0.0,5.0,8.0
1993520.4,6828091.2,1.0,0.0,1.0
1995958.7,6825721.7,0.0,1.0,1.0
1997034.4,6824676.3,0.0,0.0,1.0
1997321.3,6824397.5,1.0,0.0,1.0
1990004.3,6831647.5,1.0,2.0,3.0
1992227.5,6829487.0,1.0,2.0,6.0
1992299.2,6829417.3,0.0,1.0,1.0
1997175.8,6824678.3,0.0,1.0,1.0
1989930.6,6831858.6,0.0,2.0,5.0
1990074.0,6831719.2,1.0,2.0,4.0
1990647.7,6831161.6,0.0,3.0,3.0
1990719.4,6831092.0,2.0,0.0,2.0
1991078.0,6830743.5,0.0,2.0,3.0
1991293.1,6830534.4,1.0,1.0,3.0
1991364.9,6830464.7,0.0,2.0,2.0
1990358.8,6831581.8,0.0,2.0,3.0
1990717.4,6831233.4,0.0,0.0,2.0
1991004.3,6830954.6,21.0,4.0,35.0
1991076.0,6830884.9,3.0,7.0,9.0
1991147.7,6830815.2,4.0,2.0,5.0
1991219.4,6830745.5,7.0,6.0,16.0
1991291.1,6830675.8,6.0,8.0,24.0
1991362.8,6830606.1,11.0,18.0,48.0
1991434.6,6830536.4,2.0,1.0,6.0
1996884.9,6825239.9,1.0,1.0,3.0
1996956.6,6825170.2,1.0,0.0,1.0
1990141.7,6831932.3,1.0,3.0,3.0
1991002.2,6831096.0,1.0,2.0,6.0
1991074.0,6831026.3,3.0,0.0,5.0
1991145.7,6830956.6,3.0,4.0,11.0
1991217.4,6830886.9,0.0,0.0,2.0
1991289.1,6830817.2,10.0,7.0,19.0
1991360.8,6830747.5,3.0,3.0,7.0
1991432.5,6830677.9,3.0,5.0,12.0
1991504.2,6830608.2,4.0,16.0,30.0
1991576.0,6830538.5,0.0,4.0,6.0
1992580.0,6829562.8,1.0,2.0,2.0
1996596.0,6825660.1,1.0,2.0,2.0
1996739.5,6825520.7,0.0,1.0,2.0
1990785.1,6831446.5,2.0,0.0,2.0
1990856.8,6831376.8,1.0,3.0,4.0
1990928.5,6831307.1,2.0,4.0,7.0
1991000.2,6831237.4,1.0,0.0,1.0
1991071.9,6831167.7,3.0,1.0,6.0
1991143.6,6831098.0,1.0,2.0,4.0
1991215.4,6831028.3,9.0,4.0,17.0
1991287.1,6830958.6,0.0,1.0,2.0
1991358.8,6830889.0,3.0,7.0,16.0
1991430.5,6830819.3,6.0,7.0,25.0
1991502.2,6830749.6,2.0,6.0,11.0
1991573.9,6830679.9,4.0,8.0,23.0
1991645.7,6830610.2,1.0,6.0,10.0
1990281.0,6832075.7,0.0,2.0,3.0
1991069.9,6831309.1,0.0,0.0,1.0
1991213.3,6831169.7,0.0,1.0,6.0
1991285.1,6831100.1,11.0,0.0,13.0
1991356.8,6831030.4,0.0,1.0,2.0
1991428.5,6830960.7,3.0,4.0,14.0
1991500.2,6830891.0,6.0,8.0,17.0
1991571.9,6830821.3,7.0,14.0,25.0
1991643.6,6830751.6,6.0,5.0,13.0
1990924.5,6831589.9,0.0,0.0,1.0
1991354.7,6831171.8,1.0,3.0,6.0
1991498.2,6831032.4,1.0,0.0,1.0
1991569.9,6830962.7,0.0,4.0,8.0
1989129.6,6833473.6,0.0,0.0,2.0
1989416.4,6833194.8,0.0,2.0,2.0
1992858.7,6829849.6,0.0,1.0,3.0
1992930.5,6829780.0,0.0,1.0,2.0
1989268.9,6833617.0,0.0,0.0,2.0
1991420.4,6831526.3,1.0,3.0,3.0
1989625.5,6833410.0,1.0,2.0,2.0
1997442.4,6825813.6,0.0,0.0,1.0
1989336.6,6833830.2,0.0,2.0,2.0
1991416.3,6831809.1,0.0,1.0,1.0
1991631.5,6831600.0,0.0,1.0,3.0
1990553.7,6832786.8,1.0,2.0,3.0
1991629.5,6831741.4,0.0,1.0,2.0
1991701.2,6831671.7,0.0,2.0,3.0
1992920.3,6830487.0,0.0,0.0,1.0
1989402.2,6834184.7,0.0,0.0,2.0
1989474.0,6834115.0,0.0,1.0,4.0
1991984.0,6831675.8,1.0,2.0,6.0
1989758.8,6833977.6,0.0,2.0,3.0
1989973.9,6833768.6,0.0,2.0,3.0
1991264.8,6832514.1,1.0,2.0,2.0
1991910.3,6831886.9,1.0,1.0,3.0
1992125.4,6831677.8,1.0,1.0,4.0
1992197.1,6831608.1,0.0,2.0,4.0
1990689.1,6833213.1,2.0,0.0,2.0
1990760.8,6833143.4,2.0,2.0,3.0
1990832.5,6833073.7,1.0,2.0,2.0
1991119.4,6832794.9,0.0,2.0,3.0
1991908.2,6832028.3,2.0,3.0,5.0
1990830.5,6833215.1,3.0,2.0,6.0
1990902.2,6833145.4,0.0,1.0,2.0
1992049.6,6832030.3,0.0,1.0,1.0
1992121.4,6831960.6,1.0,4.0,4.0
1992408.2,6831681.9,0.0,0.0,2.0
1990900.2,6833286.8,1.0,4.0,5.0
1992549.6,6831683.9,0.0,4.0,4.0
1993481.9,6830777.9,0.0,1.0,1.0
1996278.8,6828059.9,0.0,0.0,2.0
1990467.9,6833846.4,2.0,0.0,2.0
1990754.7,6833567.6,1.0,3.0,4.0
1991256.7,6833079.7,0.0,2.0,2.0
1991543.6,6832801.0,0.0,3.0,3.0
1992475.9,6831895.0,1.0,0.0,1.0
1992691.0,6831685.9,0.0,2.0,4.0
1993479.9,6830919.3,0.0,0.0,1.0
1993838.5,6830570.8,1.0,3.0,3.0
1991254.7,6833221.2,0.0,0.0,1.0
1991326.4,6833151.5,1.0,4.0,6.0
1994051.6,6830503.2,0.0,0.0,1.0
1991396.1,6833223.2,0.0,2.0,2.0
1991611.3,6833014.1,0.0,2.0,5.0
1991754.7,6832874.7,2.0,2.0,5.0
1993117.3,6831550.6,2.0,0.0,2.0
1993547.6,6831132.4,1.0,2.0,5.0
1996774.7,6827996.3,0.0,0.0,1.0
1991680.9,6833085.8,1.0,0.0,1.0
1991894.1,6833018.1,2.0,0.0,2.0
1993039.5,6832044.5,1.0,0.0,1.0
1993398.1,6831696.0,0.0,1.0,1.0
1991603.2,6833579.7,1.0,1.0,3.0
1991818.3,6833370.7,0.0,2.0,5.0
1993754.6,6831489.0,1.0,2.0,2.0
1992461.7,6832884.8,2.0,2.0,4.0
1992892.0,6832466.7,1.0,5.0,7.0
1992963.7,6832397.0,1.0,1.0,2.0
1993967.7,6831421.3,0.0,2.0,2.0
1992674.8,6832817.2,1.0,2.0,2.0
1992746.6,6832747.5,1.0,2.0,2.0
1993176.8,6832329.3,0.0,0.0,1.0
1994180.9,6831353.6,3.0,1.0,5.0
1994252.6,6831284.0,1.0,0.0,1.0
1992672.8,6832958.6,0.0,2.0,2.0
1994465.7,6831216.3,1.0,1.0,1.0
1994537.4,6831146.6,0.0,1.0,4.0
1995111.1,6830589.1,0.0,2.0,2.0
1992527.4,6833239.4,0.0,2.0,2.0
1994176.8,6831636.5,1.0,1.0,3.0
1994248.5,6831566.8,1.0,0.0,1.0
1994535.4,6831288.0,2.0,4.0,6.0
1997117.1,6828779.1,0.0,2.0,3.0
1997188.9,6828709.4,1.0,0.0,1.0
1995107.1,6830871.9,0.0,2.0,4.0
1993527.3,6832546.5,1.0,2.0,2.0
1994746.5,6831361.7,0.0,4.0,4.0
1995248.5,6830873.9,0.0,0.0,2.0
1996611.1,6829549.8,0.0,1.0,1.0
1997543.4,6828643.8,0.0,0.0,2.0
1996250.5,6830039.6,0.0,1.0,1.0
1996465.6,6829830.5,0.0,2.0,5.0
1996967.6,6829342.7,0.0,2.0,2.0
1997039.4,6829273.0,1.0,2.0,2.0
1997111.1,6829203.3,0.0,2.0,2.0
1993738.4,6832620.2,1.0,0.0,1.0
1996248.5,6830181.0,1.0,0.0,2.0
1997969.6,6828508.4,1.0,1.0,1.0
1994166.7,6832343.5,1.0,0.0,1.0
1994597.0,6831925.3,1.0,0.0,2.0
1997178.7,6829416.4,1.0,1.0,1.0
1998469.6,6828162.0,0.0,1.0,1.0
1998828.2,6827813.5,1.0,0.0,2.0
1994451.5,6832206.1,0.0,2.0,4.0
1996746.4,6829976.0,0.0,1.0,1.0
1996818.1,6829906.3,0.0,2.0,2.0
1996961.6,6829766.9,0.0,2.0,2.0
1997033.3,6829697.2,1.0,0.0,3.0
1999256.5,6827536.8,0.0,1.0,1.0
1999399.9,6827397.4,0.0,1.0,1.0
1996385.8,6830465.9,0.0,1.0,2.0
1997246.4,6829629.6,0.0,1.0,1.0
1993873.8,6833046.5,0.0,0.0,1.0
1999324.1,6827749.9,0.0,2.0,2.0
1999682.7,6827401.5,1.0,3.0,3.0
1993871.7,6833187.9,1.0,3.0,3.0
1997168.6,6830123.5,1.0,2.0,7.0
1997670.6,6829635.6,1.0,2.0,6.0
1997525.2,6829916.4,1.0,2.0,2.0
1997596.9,6829846.7,0.0,0.0,1.0
1997740.3,6829707.3,1.0,1.0,1.0
1998025.2,6829570.0,1.0,1.0,3.0
1997588.8,6830412.4,1.0,1.0,1.0
1999377.6,6828952.9,0.0,2.0,4.0
1999590.7,6828885.2,0.0,2.0,3.0
1999662.5,6828815.5,1.0,1.0,2.0
